"","Nstates","Tstates","tpurity","Ncount","Tcount","log.ratios","state","hiddenstate","hiddenNstate","hiddenTstate","consistance"
"22767",3,4,0.7,27,39,0.2708749541354,15,3,1,2,FALSE
"22768",2,4,0.7,19,40,0.573058858191876,10,3,1,2,FALSE
"22769",3,4,0.7,31,38,0.146750091009087,15,3,1,2,FALSE
"22770",1,4,0.7,15,33,0.609765571620894,5,3,1,2,FALSE
"22771",3,4,0.7,26,32,0.149745386359342,15,3,1,2,FALSE
"22772",3,4,0.7,29,32,0.0699119891987145,15,3,1,2,FALSE
"22773",2,4,0.7,19,28,0.286365416567034,10,3,1,2,FALSE
"22774",1,4,0.7,13,28,0.592051063688577,5,3,1,2,FALSE
"22775",1,4,0.7,13,29,0.621403275701104,5,3,1,2,FALSE
"22776",3,4,0.7,30,32,0.0456105112520523,15,3,1,2,FALSE
"22777",1,4,0.7,10,29,0.845868267577609,5,3,1,2,FALSE
"22778",3,4,0.7,35,33,-0.0408219945202551,15,3,1,2,FALSE
"22779",1,4,0.7,7,38,1.41098697371026,5,3,1,2,FALSE
"22780",1,4,0.7,10,40,1.1314021114911,5,3,1,2,FALSE
"22781",2,4,0.7,21,44,0.569094531889966,10,3,1,2,FALSE
"22782",2,4,0.7,27,23,-0.109484232841688,10,3,1,2,FALSE
"22783",1,4,0.7,9,29,0.93826963859293,5,3,1,2,FALSE
"22784",1,4,0.7,5,31,1.53471436623816,5,3,1,2,FALSE
"22785",2,4,0.7,24,38,0.342406972141027,10,3,1,2,FALSE
"22786",3,4,0.7,26,36,0.238411023444998,15,3,1,2,FALSE
"22787",2,4,0.7,23,26,0.0873736302085886,10,3,1,2,FALSE
"22788",1,4,0.7,13,34,0.756483055731756,5,3,1,2,FALSE
"22789",3,4,0.7,24,33,0.233093882167378,15,3,1,2,FALSE
"22790",1,4,0.7,6,26,1.20397280432594,5,3,1,2,FALSE
"22791",3,4,0.7,26,34,0.195060582571384,15,3,1,2,FALSE
"22792",2,4,0.7,19,32,0.39133059717326,10,3,1,2,FALSE
"22793",3,4,0.7,25,33,0.202124184090134,15,3,1,2,FALSE
"22794",2,4,0.7,20,40,0.53062825106217,10,3,1,2,FALSE
"22795",3,4,0.7,26,25,-0.0272921422880075,15,3,1,2,FALSE
"22796",1,4,0.7,7,37,1.38629436111989,5,3,1,2,FALSE
"22797",3,4,0.7,23,30,0.19313247289817,15,3,1,2,FALSE
"22798",1,4,0.7,14,30,0.587786664902119,5,3,1,2,FALSE
"22799",2,4,0.7,19,34,0.439951284179334,10,3,1,2,FALSE
"22800",3,4,0.7,39,42,0.0524464753725425,15,3,1,2,FALSE
"22801",1,4,0.7,8,34,1.18631786908722,5,3,1,2,FALSE
"22802",3,4,0.7,45,33,-0.206614249362999,15,3,1,2,FALSE
"22803",2,4,0.7,19,29,0.313657558855042,10,3,1,2,FALSE
"22804",3,4,0.7,29,41,0.254374874434012,15,3,1,2,FALSE
"22805",2,4,0.7,19,29,0.313657558855042,10,3,1,2,FALSE
"22806",1,4,0.7,8,35,1.21268474492796,5,3,1,2,FALSE
"22807",2,4,0.7,25,32,0.17898265552844,10,3,1,2,FALSE
"22808",3,4,0.7,29,35,0.135254045935969,15,3,1,2,FALSE
"22809",1,4,0.7,13,43,0.961411167154625,5,3,1,2,FALSE
"22810",3,4,0.7,21,35,0.382992252256106,15,3,1,2,FALSE
"22811",2,4,0.7,14,40,0.832909122935104,10,3,1,2,FALSE
"22812",3,4,0.7,22,35,0.346165365826873,15,3,1,2,FALSE
"22813",2,4,0.7,13,41,0.919362930911125,10,3,1,2,FALSE
"22814",2,4,0.7,16,34,0.580817995586026,10,3,1,2,FALSE
"22815",2,4,0.7,17,34,0.53062825106217,10,3,1,2,FALSE
"22816",3,4,0.7,34,36,0.0403512955235672,15,3,1,2,FALSE
"22817",2,4,0.7,15,30,0.53062825106217,10,3,1,2,FALSE
"22818",3,4,0.7,24,30,0.161268147596122,15,3,1,2,FALSE
"22819",2,4,0.7,15,34,0.634811603546982,10,3,1,2,FALSE
"22820",3,4,0.7,19,35,0.463402945214384,15,3,1,2,FALSE
"22821",3,4,0.7,31,40,0.185006122164624,15,3,1,2,FALSE
"22822",1,4,0.7,7,47,1.6094379124341,5,3,1,2,FALSE
"22823",2,4,0.7,17,24,0.253273292766239,10,3,1,2,FALSE
"22824",2,4,0.7,27,30,0.0749013081731177,10,3,1,2,FALSE
"22825",1,4,0.7,5,34,1.62136648329937,5,3,1,2,FALSE
"22826",3,4,0.7,31,38,0.146750091009087,15,3,1,2,FALSE
"22827",1,4,0.7,14,32,0.641853886172395,5,3,1,2,FALSE
"22828",2,4,0.7,21,31,0.287682072451781,10,3,1,2,FALSE
"22829",1,4,0.7,11,45,1.15172211398206,5,3,1,2,FALSE
"22830",3,4,0.7,38,26,-0.249811798396371,15,3,1,2,FALSE
"22831",2,4,0.7,13,28,0.592051063688577,10,3,1,2,FALSE
"22832",1,4,0.7,14,45,0.936093359170335,5,3,1,2,FALSE
"22833",3,4,0.7,36,35,-0.019635974516859,15,3,1,2,FALSE
"22834",1,4,0.7,11,41,1.06784063000136,5,3,1,2,FALSE
"22835",3,4,0.7,31,34,0.0655460778978709,15,3,1,2,FALSE
"22836",1,4,0.7,11,42,1.08947980510484,5,3,1,2,FALSE
"22837",1,4,0.7,8,29,1.04292338280752,5,3,1,2,FALSE
"22838",3,4,0.7,23,34,0.288768438664002,15,3,1,2,FALSE
"22839",2,4,0.7,17,28,0.373589899577715,10,3,1,2,FALSE
"22840",3,4,0.7,32,26,-0.140699882103135,15,3,1,2,FALSE
"22841",2,4,0.7,19,21,0.0710959216837303,10,3,1,2,FALSE
"22842",3,4,0.7,24,37,0.321479452035072,15,3,1,2,FALSE
"22843",1,4,0.7,13,35,0.781439787705624,5,3,1,2,FALSE
"22844",2,4,0.7,18,41,0.638925626393307,10,3,1,2,FALSE
"22845",2,4,0.7,27,26,-0.0262679268206102,10,3,1,2,FALSE
"22846",1,4,0.7,13,29,0.621403275701104,5,3,1,2,FALSE
"22847",1,4,0.7,8,27,0.979265531035543,5,3,1,2,FALSE
"22848",2,4,0.7,14,40,0.832909122935104,10,3,1,2,FALSE
"22849",1,4,0.7,9,40,1.22703807725693,5,3,1,2,FALSE
"22850",3,4,0.7,29,37,0.176557852077205,15,3,1,2,FALSE
"22851",3,4,0.7,26,22,-0.113944259349218,15,3,1,2,FALSE
"22852",2,4,0.7,15,28,0.474161639394399,10,3,1,2,FALSE
"22853",3,4,0.7,32,27,-0.115831815525122,15,3,1,2,FALSE
"22854",1,4,0.7,8,36,1.23837423104327,5,3,1,2,FALSE
"22855",1,4,0.7,8,26,0.945849534115699,5,3,1,2,FALSE
"22856",3,4,0.7,33,24,-0.211843996060276,15,3,1,2,FALSE
"22857",2,4,0.7,19,39,0.55206858230004,10,3,1,2,FALSE
"22858",3,4,0.7,44,31,-0.23170280470988,15,3,1,2,FALSE
"22859",2,4,0.7,20,32,0.350656871613169,10,3,1,2,FALSE
"22860",1,4,0.7,15,29,0.502793452068726,5,3,1,2,FALSE
"22861",2,4,0.7,20,36,0.444685821261446,10,3,1,2,FALSE
"22862",3,4,0.7,30,30,0,15,3,1,2,FALSE
"22863",2,4,0.7,27,42,0.328504066972036,10,3,1,2,FALSE
"22864",3,4,0.7,34,30,-0.0859424298007246,15,3,1,2,FALSE
"22865",1,4,0.7,8,39,1.31170550412882,5,3,1,2,FALSE
"22866",1,4,0.7,14,24,0.405465108108164,5,3,1,2,FALSE
"22867",2,4,0.7,25,35,0.246860077931526,10,3,1,2,FALSE
"22868",1,4,0.7,9,26,0.842524581634546,5,3,1,2,FALSE
"22869",3,4,0.7,32,31,-0.022117805253619,15,3,1,2,FALSE
"22870",1,4,0.7,8,28,1.01160091167848,5,3,1,2,FALSE
"22871",1,4,0.7,12,27,0.628608659422374,5,3,1,2,FALSE
"22872",2,4,0.7,18,33,0.45953232937844,10,3,1,2,FALSE
"22873",1,4,0.7,9,36,1.1314021114911,5,3,1,2,FALSE
"22874",1,4,0.7,8,33,1.15923691048454,5,3,1,2,FALSE
"22875",3,4,0.7,31,24,-0.172051890156499,15,3,1,2,FALSE
"22876",2,4,0.7,20,40,0.53062825106217,10,3,1,2,FALSE
"22877",3,4,0.7,36,44,0.144581228811108,15,3,1,2,FALSE
"22878",1,4,0.7,15,38,0.729157618082978,5,3,1,2,FALSE
"22879",3,4,0.7,29,32,0.0699119891987145,15,3,1,2,FALSE
"22880",2,4,0.7,24,28,0.110348057168865,10,3,1,2,FALSE
"22881",3,4,0.7,26,46,0.430782916092454,15,3,1,2,FALSE
"22882",1,4,0.7,7,30,1.19392246847243,5,3,1,2,FALSE
"22883",2,4,0.7,14,34,0.693147180559945,10,3,1,2,FALSE
"22884",1,4,0.7,9,46,1.35526225187216,5,3,1,2,FALSE
"22885",3,4,0.7,33,26,-0.16073798512678,15,3,1,2,FALSE
"22886",1,4,0.7,14,43,0.896088024556635,5,3,1,2,FALSE
"22887",2,4,0.7,27,38,0.250902820948484,10,3,1,2,FALSE
"22888",1,4,0.7,21,32,0.312374685042152,5,3,1,2,FALSE
"22889",3,4,0.7,39,34,-0.0940289496482763,15,3,1,2,FALSE
"22890",1,4,0.7,7,24,0.993251773010283,5,3,1,2,FALSE
"22891",2,4,0.7,20,38,0.488580014818671,10,3,1,2,FALSE
"22892",3,4,0.7,31,27,-0.0946652265410784,15,3,1,2,FALSE
"22893",3,4,0.7,23,27,0.114880275998422,15,3,1,2,FALSE
"22894",3,4,0.7,30,28,-0.0477906638363484,15,3,1,2,FALSE
"22895",2,4,0.7,25,33,0.202124184090134,10,3,1,2,FALSE
"22896",1,4,0.7,10,41,1.15373158788919,5,3,1,2,FALSE
"22897",3,4,0.7,37,30,-0.142061882508254,15,3,1,2,FALSE
"22898",1,4,0.7,11,28,0.733241637761823,5,3,1,2,FALSE
"22899",2,4,0.7,13,27,0.561811178498858,10,3,1,2,FALSE
"22900",1,4,0.7,13,35,0.781439787705624,5,3,1,2,FALSE
"22901",3,4,0.7,17,32,0.48097266061631,15,3,1,2,FALSE
"22902",1,4,0.7,14,32,0.641853886172395,5,3,1,2,FALSE
"22903",1,4,0.7,13,30,0.649918446009125,5,3,1,2,FALSE
"22904",3,4,0.7,28,34,0.139761942375159,15,3,1,2,FALSE
"22905",2,4,0.7,20,33,0.375005900623456,10,3,1,2,FALSE
"22906",1,4,0.7,15,37,0.706392407309966,5,3,1,2,FALSE
"22907",3,4,0.7,32,23,-0.219244910898552,15,3,1,2,FALSE
"22908",2,4,0.7,23,34,0.288768438664002,10,3,1,2,FALSE
"22909",1,4,0.7,11,39,1.02310473615996,5,3,1,2,FALSE
"22910",2,4,0.7,23,30,0.19313247289817,10,3,1,2,FALSE
"22911",3,4,0.7,27,27,0,15,3,1,2,FALSE
"22912",2,4,0.7,16,33,0.556037966587539,10,3,1,2,FALSE
"22913",1,4,0.7,9,29,0.93826963859293,5,3,1,2,FALSE
"22914",2,4,0.7,22,40,0.452811228705363,10,3,1,2,FALSE
"22915",3,4,0.7,28,39,0.24294617861039,15,3,1,2,FALSE
"22916",2,4,0.7,26,37,0.259401299336834,10,3,1,2,FALSE
"22917",3,4,0.7,32,37,0.103796793681644,15,3,1,2,FALSE
"22918",2,4,0.7,20,40,0.53062825106217,10,3,1,2,FALSE
"22919",3,4,0.7,38,39,0.0182534403093505,15,3,1,2,FALSE
"22920",2,4,0.7,22,31,0.251819351290876,10,3,1,2,FALSE
"22921",3,4,0.7,26,28,0.0524464753725425,15,3,1,2,FALSE
"22922",2,4,0.7,12,26,0.597003320007043,10,3,1,2,FALSE
"22923",1,4,0.7,7,26,1.06471073699243,5,3,1,2,FALSE
"22924",3,4,0.7,35,30,-0.105360515657826,15,3,1,2,FALSE
"22925",2,4,0.7,25,37,0.289680075114454,10,3,1,2,FALSE
"22926",1,4,0.7,14,33,0.667829372575655,5,3,1,2,FALSE
"22927",1,4,0.7,11,24,0.602824542266659,5,3,1,2,FALSE
"22928",3,4,0.7,26,27,0.0265670273847217,15,3,1,2,FALSE
"22929",1,4,0.7,8,32,1.1314021114911,5,3,1,2,FALSE
"22930",1,4,0.7,10,34,0.985816794522765,5,3,1,2,FALSE
"22931",2,4,0.7,27,37,0.230523658611832,10,3,1,2,FALSE
"22932",3,4,0.7,18,36,0.53062825106217,15,3,1,2,FALSE
"22933",2,4,0.7,26,29,0.077673038318218,10,3,1,2,FALSE
"22934",2,4,0.7,22,38,0.411507422564127,10,3,1,2,FALSE
"22935",3,4,0.7,35,40,0.0953101798043249,15,3,1,2,FALSE
"22936",2,4,0.7,13,39,0.8754687373539,10,3,1,2,FALSE
"22937",2,4,0.7,15,33,0.609765571620894,10,3,1,2,FALSE
"22938",1,4,0.7,11,32,0.848595719102804,5,3,1,2,FALSE
"22939",2,4,0.7,12,23,0.495711985955942,10,3,1,2,FALSE
"22940",1,4,0.7,3,47,2.42184851382086,5,5,2,4,TRUE
"22941",2,4,0.7,22,30,0.226773319364789,10,3,1,2,FALSE
"22942",1,4,0.7,14,30,0.587786664902119,5,3,1,2,FALSE
"22943",1,4,0.7,10,27,0.783901543828409,5,3,1,2,FALSE
"22944",3,4,0.7,19,47,0.708813297304345,15,3,1,2,FALSE
"22945",1,4,0.7,5,34,1.62136648329937,5,3,1,2,FALSE
"22946",2,4,0.7,27,22,-0.138836444854216,10,3,1,2,FALSE
"22947",3,4,0.7,33,34,0.0209902758918358,15,3,1,2,FALSE
"22948",1,4,0.7,11,31,0.82098055206983,5,3,1,2,FALSE
"22949",3,4,0.7,30,38,0.171148256195829,15,3,1,2,FALSE
"22950",2,4,0.7,15,36,0.683096844706444,10,3,1,2,FALSE
"22951",1,4,0.7,9,34,1.07992015565596,5,3,1,2,FALSE
"22952",2,4,0.7,15,29,0.502793452068726,10,3,1,2,FALSE
"22953",3,4,0.7,30,40,0.209720530982069,15,3,1,2,FALSE
"22954",2,4,0.7,14,27,0.500775287912489,10,3,1,2,FALSE
"22955",3,4,0.7,34,32,-0.0420482362434994,15,3,1,2,FALSE
"22956",2,4,0.7,27,41,0.309660979170556,10,3,1,2,FALSE
"22957",3,4,0.7,33,33,0,15,3,1,2,FALSE
"22958",2,4,0.7,16,35,0.60499879378324,10,3,1,2,FALSE
"22959",3,4,0.7,32,30,-0.0447358938413914,15,3,1,2,FALSE
"22960",2,4,0.7,26,29,0.077673038318218,10,3,1,2,FALSE
"22961",3,4,0.7,34,31,-0.0637545148253625,15,3,1,2,FALSE
"22962",2,4,0.7,21,31,0.287682072451781,10,3,1,2,FALSE
"22963",2,4,0.7,25,33,0.202124184090134,10,3,1,2,FALSE
"22964",3,4,0.7,32,32,0,15,3,1,2,FALSE
"22965",2,4,0.7,25,44,0.426574071318399,10,3,1,2,FALSE
"22966",2,4,0.7,19,37,0.508718141426426,10,3,1,2,FALSE
"22967",1,4,0.7,5,37,1.70110510095992,5,3,1,2,FALSE
"22968",3,4,0.7,32,31,-0.022117805253619,15,3,1,2,FALSE
"22969",2,4,0.7,28,36,0.182321556793955,10,3,1,2,FALSE
"22970",3,4,0.7,31,23,-0.199238030460655,15,3,1,2,FALSE
"22971",3,4,0.7,34,33,-0.0208031276297633,15,3,1,2,FALSE
"22972",2,4,0.7,21,28,0.209720530982069,10,3,1,2,FALSE
"22973",2,4,0.7,20,42,0.570979546585738,10,3,1,2,FALSE
"22974",3,4,0.7,21,45,0.587786664902119,15,3,1,2,FALSE
"22975",2,4,0.7,27,28,0.0255955471889637,10,3,1,2,FALSE
"22976",1,4,0.7,10,35,1.01160091167848,5,3,1,2,FALSE
"22977",3,4,0.7,33,29,-0.0886656370856563,15,3,1,2,FALSE
"22978",2,4,0.7,22,32,0.276253376628158,10,3,1,2,FALSE
"22979",1,4,0.7,10,33,0.959350221334602,5,3,1,2,FALSE
"22980",1,4,0.7,10,17,0.398776119957368,5,3,1,2,FALSE
"22981",3,4,0.7,30,26,-0.0979804083602037,15,3,1,2,FALSE
"22982",2,4,0.7,21,29,0.23638877806423,10,3,1,2,FALSE
"22983",3,4,0.7,23,32,0.242093300093872,15,3,1,2,FALSE
"22984",1,4,0.7,16,41,0.73895671659124,5,3,1,2,FALSE
"22985",3,4,0.7,29,41,0.254374874434012,15,3,1,2,FALSE
"22986",1,4,0.7,3,52,2.52038103798166,5,5,2,4,TRUE
"22987",2,4,0.7,21,32,0.312374685042152,10,3,1,2,FALSE
"22988",3,4,0.7,38,34,-0.0765400771223343,15,3,1,2,FALSE
"22989",1,4,0.7,12,26,0.597003320007043,5,3,1,2,FALSE
"22990",3,4,0.7,26,35,0.216970692207129,15,3,1,2,FALSE
"22991",2,4,0.7,26,36,0.238411023444998,10,3,1,2,FALSE
"22992",1,4,0.7,8,43,1.40179854765586,5,3,1,2,FALSE
"22993",3,4,0.7,31,33,0.0441712183131375,15,3,1,2,FALSE
"22994",2,4,0.7,20,37,0.466873736236808,10,3,1,2,FALSE
"22995",3,4,0.7,29,31,0.0471467784257019,15,3,1,2,FALSE
"22996",2,4,0.7,12,38,0.922935274592824,10,3,1,2,FALSE
"22997",3,4,0.7,28,26,-0.0512932943875505,15,3,1,2,FALSE
"22998",2,4,0.7,32,28,-0.0915671935254905,10,3,1,2,FALSE
"22999",1,4,0.7,11,32,0.848595719102804,5,3,1,2,FALSE
"23000",2,4,0.7,14,32,0.641853886172395,10,3,1,2,FALSE
"23001",3,4,0.7,24,36,0.300104592450338,15,3,1,2,FALSE
"23002",1,4,0.7,4,31,1.7448425494403,5,3,1,2,FALSE
"23003",2,4,0.7,27,33,0.144581228811108,10,3,1,2,FALSE
"23004",1,4,0.7,14,31,0.615185639090233,5,3,1,2,FALSE
"23005",2,4,0.7,25,30,0.131028262406404,10,3,1,2,FALSE
"23006",3,4,0.7,29,47,0.360804337280744,15,3,1,2,FALSE
"23007",2,4,0.7,19,41,0.593617585212912,10,3,1,2,FALSE
"23008",3,4,0.7,30,29,-0.0236098656391339,15,3,1,2,FALSE
"23009",2,4,0.7,23,38,0.376051222901871,10,3,1,2,FALSE
"23010",1,4,0.7,6,32,1.39459316393459,5,3,1,2,FALSE
"23011",1,4,0.7,11,30,0.792581077548132,5,3,1,2,FALSE
"23012",1,4,0.7,14,37,0.765467842139571,5,3,1,2,FALSE
"23013",3,4,0.7,28,48,0.405465108108164,15,3,1,2,FALSE
"23014",1,4,0.7,14,37,0.765467842139571,5,3,1,2,FALSE
"23015",2,4,0.7,19,30,0.340224586239763,10,3,1,2,FALSE
"23016",1,4,0.7,13,31,0.67764299402398,5,3,1,2,FALSE
"23017",2,4,0.7,24,26,0.0566953436765453,10,3,1,2,FALSE
"23018",1,4,0.7,8,31,1.10277029881677,5,3,1,2,FALSE
"23019",2,4,0.7,20,34,0.398776119957368,10,3,1,2,FALSE
"23020",1,4,0.7,8,25,0.911278190050611,5,3,1,2,FALSE
"23021",2,4,0.7,16,37,0.65167393235337,10,3,1,2,FALSE
"23022",3,4,0.7,37,39,0.0371395469494568,15,3,1,2,FALSE
"23023",2,4,0.7,20,23,0.0998453349697161,10,3,1,2,FALSE
"23024",3,4,0.7,28,33,0.117783035656383,15,3,1,2,FALSE
"23025",2,4,0.7,24,26,0.0566953436765453,10,3,1,2,FALSE
"23026",2,4,0.7,22,35,0.346165365826873,10,3,1,2,FALSE
"23027",3,4,0.7,36,29,-0.146311119270922,15,3,1,2,FALSE
"23028",2,4,0.7,11,30,0.792581077548132,10,3,1,2,FALSE
"23029",3,4,0.7,28,26,-0.0512932943875505,15,3,1,2,FALSE
"23030",1,4,0.7,8,30,1.07329448068382,5,3,1,2,FALSE
"23031",3,4,0.7,35,23,-0.27443684570176,15,3,1,2,FALSE
"23032",2,4,0.7,22,31,0.251819351290876,10,3,1,2,FALSE
"23033",1,4,0.7,13,23,0.430782916092454,5,3,1,2,FALSE
"23034",2,4,0.7,19,39,0.55206858230004,10,3,1,2,FALSE
"23035",1,4,0.7,12,32,0.773189888233482,5,3,1,2,FALSE
"23036",1,4,0.7,17,30,0.428721970272432,5,3,1,2,FALSE
"23037",3,4,0.7,30,25,-0.124052648669979,15,3,1,2,FALSE
"23038",1,4,0.7,11,38,0.99996320759827,5,3,1,2,FALSE
"23039",3,4,0.7,34,46,0.220787837621751,15,3,1,2,FALSE
"23040",1,4,0.7,14,40,0.832909122935104,5,3,1,2,FALSE
"23041",1,4,0.7,7,49,1.64865862558738,5,3,1,2,FALSE
"23042",2,4,0.7,18,43,0.679160938585205,10,3,1,2,FALSE
"23043",3,4,0.7,33,37,0.0814403319401743,15,3,1,2,FALSE
"23044",1,4,0.7,11,37,0.976273436475865,5,3,1,2,FALSE
"23045",3,4,0.7,23,29,0.167722757372802,15,3,1,2,FALSE
"23046",3,4,0.7,28,25,-0.0779615414697118,15,3,1,2,FALSE
"23047",2,4,0.7,18,31,0.409161969989491,10,3,1,2,FALSE
"23048",1,4,0.7,10,39,1.10856261952128,5,3,1,2,FALSE
"23049",2,4,0.7,21,34,0.360002734031407,10,3,1,2,FALSE
"23050",3,4,0.7,34,41,0.134633726008239,15,3,1,2,FALSE
"23051",3,4,0.7,23,34,0.288768438664002,15,3,1,2,FALSE
"23052",2,4,0.7,17,27,0.34484048629173,10,3,1,2,FALSE
"23053",3,4,0.7,27,35,0.188475422368333,15,3,1,2,FALSE
"23054",1,4,0.7,7,24,0.993251773010283,5,3,1,2,FALSE
"23055",3,4,0.7,42,31,-0.202524264111474,15,3,1,2,FALSE
"23056",2,4,0.7,16,34,0.580817995586026,10,3,1,2,FALSE
"23057",1,4,0.7,8,35,1.21268474492796,5,3,1,2,FALSE
"23058",3,4,0.7,24,34,0.255933374137201,15,3,1,2,FALSE
"23059",1,4,0.7,8,38,1.28785428830664,5,3,1,2,FALSE
"23060",1,4,0.7,9,32,1.02564326880152,5,3,1,2,FALSE
"23061",2,4,0.7,23,32,0.242093300093872,10,3,1,2,FALSE
"23062",1,4,0.7,8,43,1.40179854765586,5,3,1,2,FALSE
"23063",3,4,0.7,27,38,0.250902820948484,15,3,1,2,FALSE
"23064",1,4,0.7,8,44,1.42310833424261,5,3,1,2,FALSE
"23065",3,4,0.7,23,32,0.242093300093872,15,3,1,2,FALSE
"23066",3,4,0.7,25,28,0.0806579030174543,15,3,1,2,FALSE
"23067",2,4,0.7,25,21,-0.118783535989967,10,3,1,2,FALSE
"23068",3,4,0.7,33,31,-0.0433504408736137,15,3,1,2,FALSE
"23069",2,4,0.7,12,33,0.799756915618204,10,3,1,2,FALSE
"23070",3,4,0.7,28,28,0,15,3,1,2,FALSE
"23071",1,4,0.7,9,35,1.10599239596573,5,3,1,2,FALSE
"23072",3,4,0.7,44,35,-0.154529539464296,15,3,1,2,FALSE
"23073",2,4,0.7,20,31,0.325700139639302,10,3,1,2,FALSE
"23074",3,4,0.7,30,37,0.151289447546226,15,3,1,2,FALSE
"23075",1,4,0.7,10,27,0.783901543828409,5,3,1,2,FALSE
"23076",3,4,0.7,38,33,-0.0966268356890716,15,3,1,2,FALSE
"23077",1,4,0.7,11,33,0.8754687373539,5,3,1,2,FALSE
"23078",2,4,0.7,16,31,0.504556010752395,10,3,1,2,FALSE
"23079",1,4,0.7,10,28,0.815364813284194,5,3,1,2,FALSE
"23080",3,4,0.7,27,31,0.0986715275070296,15,3,1,2,FALSE
"23081",1,4,0.7,4,55,2.29505682657325,5,3,1,2,FALSE
"23082",3,4,0.7,28,27,-0.0253178079842899,15,3,1,2,FALSE
"23083",2,4,0.7,24,35,0.278262850535289,10,3,1,2,FALSE
"23084",3,4,0.7,28,34,0.139761942375159,15,3,1,2,FALSE
"23085",3,4,0.7,35,29,-0.127833371509885,15,3,1,2,FALSE
"23086",1,4,0.7,13,28,0.592051063688577,5,3,1,2,FALSE
"23087",3,4,0.7,33,29,-0.0886656370856563,15,3,1,2,FALSE
"23088",3,4,0.7,24,30,0.161268147596122,15,3,1,2,FALSE
"23089",1,4,0.7,15,25,0.382992252256106,5,3,1,2,FALSE
"23090",3,4,0.7,43,26,-0.323992296508374,15,3,1,2,FALSE
"23091",2,4,0.7,17,31,0.455188543460595,10,3,1,2,FALSE
"23092",1,4,0.7,9,31,0.997358554962937,5,3,1,2,FALSE
"23093",3,4,0.7,32,28,-0.0915671935254905,15,3,1,2,FALSE
"23094",2,4,0.7,19,35,0.463402945214384,10,3,1,2,FALSE
"23095",3,4,0.7,33,37,0.0814403319401743,15,3,1,2,FALSE
"23096",1,4,0.7,7,34,1.30833281965018,5,3,1,2,FALSE
"23097",2,4,0.7,18,31,0.409161969989491,10,3,1,2,FALSE
"23098",3,4,0.7,36,35,-0.019635974516859,15,3,1,2,FALSE
"23099",1,4,0.7,6,32,1.39459316393459,5,3,1,2,FALSE
"23100",3,4,0.7,33,32,-0.0214403312378695,15,3,1,2,FALSE
"23101",2,4,0.7,20,30,0.300104592450338,10,3,1,2,FALSE
"23102",3,4,0.7,31,36,0.106972119552168,15,3,1,2,FALSE
"23103",2,4,0.7,15,30,0.53062825106217,10,3,1,2,FALSE
"23104",2,4,0.7,19,29,0.313657558855042,10,3,1,2,FALSE
"23105",1,4,0.7,12,38,0.922935274592824,5,3,1,2,FALSE
"23106",2,4,0.7,14,36,0.741937344729377,10,3,1,2,FALSE
"23107",1,4,0.7,9,24,0.773189888233481,5,3,1,2,FALSE
"23108",2,4,0.7,24,33,0.233093882167378,10,3,1,2,FALSE
"23109",1,4,0.7,10,33,0.959350221334602,5,3,1,2,FALSE
"23110",2,4,0.7,19,33,0.41593640797546,10,3,1,2,FALSE
"23111",3,4,0.7,21,37,0.42744401482694,15,3,1,2,FALSE
"23112",1,4,0.7,14,36,0.741937344729377,5,3,1,2,FALSE
"23113",2,4,0.7,11,38,0.99996320759827,10,3,1,2,FALSE
"23114",3,4,0.7,24,44,0.45953232937844,15,3,1,2,FALSE
"23115",1,4,0.7,10,31,0.904218150639886,5,3,1,2,FALSE
"23116",2,4,0.7,23,26,0.0873736302085886,10,3,1,2,FALSE
"23117",1,4,0.7,15,30,0.53062825106217,5,3,1,2,FALSE
"23118",3,4,0.7,29,30,0.0238512158221801,15,3,1,2,FALSE
"23119",2,4,0.7,15,29,0.502793452068726,10,3,1,2,FALSE
"23120",1,4,0.7,9,25,0.80845802707094,5,3,1,2,FALSE
"23121",3,4,0.7,37,30,-0.142061882508254,15,3,1,2,FALSE
"23122",3,4,0.7,28,29,0.0246926125903714,15,3,1,2,FALSE
"23123",1,4,0.7,13,37,0.829559036049822,5,3,1,2,FALSE
"23124",2,4,0.7,18,35,0.507486722500476,10,3,1,2,FALSE
"23125",3,4,0.7,34,32,-0.0420482362434994,15,3,1,2,FALSE
"23126",1,4,0.7,14,35,0.717839793150317,5,3,1,2,FALSE
"23127",2,4,0.7,13,31,0.67764299402398,10,3,1,2,FALSE
"23128",1,4,0.7,11,29,0.763351439233194,5,3,1,2,FALSE
"23129",3,4,0.7,27,24,-0.0809690625336672,15,3,1,2,FALSE
"23130",1,4,0.7,10,26,0.751416088683921,5,3,1,2,FALSE
"23131",2,4,0.7,14,49,1.01160091167848,10,3,1,2,FALSE
"23132",3,4,0.7,21,27,0.182321556793955,15,3,1,2,FALSE
"23133",2,4,0.7,20,32,0.350656871613169,10,3,1,2,FALSE
"23134",1,4,0.7,10,35,1.01160091167848,5,3,1,2,FALSE
"23135",2,4,0.7,15,32,0.584076085505583,10,3,1,2,FALSE
"23136",3,4,0.7,37,28,-0.186655258051073,15,3,1,2,FALSE
"23137",3,4,0.7,18,20,0.0749013081731177,15,3,1,2,FALSE
"23138",3,4,0.7,36,32,-0.0809690625336671,15,3,1,2,FALSE
"23139",2,4,0.7,22,29,0.201083833249478,10,3,1,2,FALSE
"23140",1,4,0.7,9,33,1.05314991459135,5,3,1,2,FALSE
